Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
c36dcf236c1939,370accb7a2aec9,4ccb5f74d5262e,0,5,0.0,0,0,0,42,0,0,0,0.0,1873,squad-fpp,31,31,1465,0,5833.0,0,0.0,0,0,2548.0,6,0,1.0
a61d6c0d5732d2,3093beb55b270c,f0f8b297e377d3,0,0,180.0,0,1,0,23,1014,2,1,67.61,1455,duo-fpp,48,46,-1,0,0.0,0,0.0,0,0,157.1,3,1497,0.4043
41f4301aa7e70b,0bd971de4e03e9,9f7a58a6fcd767,0,0,0.0,0,0,0,64,0,0,0,0.0,1285,squad-fpp,31,30,1460,0,0.0,0,0.0,0,0,1740.0,5,0,0.5
90081db2e77cc6,29e7383f8794e1,ed8e01e3d4979c,0,1,0.0,0,0,1,67,0,0,0,0.0,1865,duo-fpp,47,46,1470,0,0.0,0,0.0,0,0,322.0,4,0,0.3478
d7d96d1e820559,d1057846414cf8,82c647abcb5914,0,0,0.0,0,0,0,90,1000,0,0,0.0,1796,squad,29,29,0,0,0.0,0,0.0,0,0,75.59,0,1500,0.0
ace371b709a305,91d80285099ae0,807d4693acae72,0,2,353.3,0,1,9,7,0,4,1,92.21,1278,solo-fpp,96,94,1515,0,0.0,0,0.0,0,0,430.8,3,0,0.6211
0e1a484dc1cb9e,1330ed9992b22e,c3dac85ccc528e,0,2,166.4,1,1,5,13,0,2,1,101.5,1388,duo-fpp,46,44,1522,1,1423.0,0,0.0,0,0,2051.0,5,0,0.8444
9f5ed0027d3f4f,3e2d30a8a84611,c85ad4caed53ad,1,6,491.9,0,1,1,5,0,4,1,34.4,1830,solo,93,90,1714,0,3017.0,0,0.0,0,0,2226.0,7,0,0.8261
369262ab57283a,8310925fdae21c,fcffec84670e50,0,1,300.0,2,0,1,10,1468,3,2,78.12,1302,squad-fpp,29,29,-1,0,223.7,0,0.0,0,0,1834.0,5,1475,0.6786
0569f34fe9a1b6,35214600e924ff,e2f3184c3d7ae8,0,0,100.0,1,0,0,43,0,1,1,14.09,1458,duo-fpp,48,46,1541,0,0.0,0,0.0,0,0,49.23,2,0,0.1702
2ae87d517df656,0065b42a0a800f,cf741ab113e42b,0,0,0.0,0,0,0,54,1327,0,0,0.0,1369,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,855.3,5,1478,0.5
9d5416d7f7454d,68ebf3b8223e03,6bfedc84de9a4d,0,0,0.0,0,0,1,63,0,0,0,0.0,1899,squad,28,27,1486,1,0.0,0,0.0,0,0,2455.0,5,0,0.4074
abcaa84ab305c3,e9dd0fb1f810fc,d4864696152142,1,1,0.0,0,0,0,72,0,0,0,0.0,1396,duo-fpp,49,46,1501,0,0.0,0,0.0,0,0,448.9,4,0,0.2917
d52822a7cc775a,a613806c350db3,272914a690e8d2,1,7,1166.0,7,5,6,1,0,10,3,128.3,1376,duo-fpp,49,46,1575,1,552.9,0,0.0,0,0,3339.0,6,0,0.9792
431b3eeb41e28a,8c0ac3dfbd3b84,5659ba9a5e6f50,0,0,0.0,0,0,0,60,1000,0,0,0.0,1411,squad-fpp,28,28,-1,2,0.0,0,0.0,0,0,999.3,4,1500,0.5556
09ba2bae21d4ba,b483c1449936f8,e58fdd7096e9c8,1,1,25.07,0,0,1,49,0,0,0,0.0,1834,squad-fpp,29,28,1421,0,5741.0,0,0.0,0,0,2346.0,6,0,0.7143
619f00895c34f4,5acfb42c88ae8d,d5fceaf058c36f,0,0,0.0,0,0,0,93,0,0,0,0.0,1356,duo,49,47,1430,0,0.0,0,0.0,0,0,0.0,0,0,0.0
03be558e3b1a41,08da9a17ec654d,a506a7692f9dde,0,0,0.0,0,0,0,74,0,0,0,0.0,1445,squad,28,27,1357,0,0.0,0,0.0,0,0,64.71,1,0,0.3333
816dd0683505e4,9b4945226ad2c3,e524df4f525f33,0,1,177.6,0,1,0,40,1361,1,1,40.89,1413,solo,97,94,-1,0,0.0,0,0.0,0,0,302.8,3,1543,0.3854
1337636db92a9b,7f3c37aae959d1,1a2bc5a3200e61,0,0,123.2,0,0,0,43,0,1,1,3.793,1378,solo-fpp,97,93,1564,0,0.0,0,0.0,0,0,78.21,2,0,0.1979
b3f02524bd75ed,bc0727d62d13cc,fb5764f8e05c29,0,0,31.47,0,0,0,80,974,0,0,0.0,1893,solo,92,90,-1,0,0.0,0,0.0,0,0,87.3,1,1488,0.1429
e01ee9200ac914,40bab9e6e76b98,f394b26ca3cd10,0,0,276.8,3,1,0,20,1046,2,1,8.281,1256,squad-fpp,29,26,-1,0,0.0,0,0.0,0,0,79.04,2,1493,0.2143
fa681de5b5fa09,d81e097717731e,b6a2fadcb0b369,0,0,0.0,0,0,0,62,0,0,0,0.0,1411,solo,96,93,1832,0,0.0,0,0.0,0,0,1413.0,5,0,0.4632
10fd9c731afc81,0da779ffd68296,ea58a0757cb468,0,1,410.2,1,0,1,10,0,3,2,24.07,1383,duo,47,46,1511,0,0.0,0,0.0,0,0,719.9,5,0,0.6522
598ee54565973c,f0e29ed6c7daa2,221f98527c6df7,0,0,0.0,0,0,0,97,0,0,0,0.0,1366,squad-fpp,29,29,1482,0,0.0,0,0.0,0,0,5.409,1,0,0.0
329091aa005795,6a15836999e4a9,6e8bcb1724e200,0,1,26.22,0,0,18,51,1068,0,0,0.0,1945,duo-fpp,49,45,-1,0,0.0,0,0.0,0,0,2720.0,4,1467,0.6875
2a5c46a28a4cf6,bef9be4e9d37c7,9ce4834c834a0d,1,1,149.0,1,0,1,49,1318,0,0,0.0,1372,squad-fpp,28,26,-1,1,0.0,0,0.0,0,0,2667.0,3,1511,0.7407
131b3032b858b2,c605b04ead0978,628107d4c41084,0,0,0.0,0,0,0,76,1141,0,0,0.0,1727,squad,27,26,-1,0,0.0,0,0.0,0,0,764.3,4,1468,0.1923
35929ac4bcc89b,3e7bd10cf7d710,9c2f5a12ad95e2,4,4,310.3,0,0,3,41,1099,0,0,0.0,1392,squad,27,27,-1,0,0.0,0,2.955,0,0,2457.0,7,1455,1.0
ff3399f0681d5c,e2af6477578025,63af75c986274d,0,0,0.0,0,0,0,66,1035,0,0,0.0,1778,squad,32,30,-1,0,850.1,0,0.0,0,0,502.4,7,1452,0.2903
0c9efec330e5ed,5d4b17811f08c8,086809a92e5497,0,2,0.0,0,0,8,45,985,0,0,0.0,1872,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,2933.0,3,1477,0.7692
82cefc827e3491,960ff9d34ae949,c97f0059dbbbcd,0,0,0.0,0,0,0,84,1013,0,0,0.0,1302,squad-fpp,30,29,-1,0,0.0,0,0.0,0,0,10.92,0,1477,0.1034
6f4627d2152b74,525487d2d25bac,98e432b0bc122d,0,0,100.0,1,0,0,46,1166,0,0,0.0,1834,duo-fpp,50,48,-1,0,0.0,0,0.0,0,0,96.65,2,1567,0.8776
b64de8e69e0907,3c966931530f5a,7f5bb369593546,0,1,199.5,1,0,6,60,1283,0,0,0.0,1318,squad-fpp,30,29,-1,0,0.0,0,0.0,0,0,264.5,3,1476,0.3448
23a9cd0968c6a1,f9238f4eb1643b,132f2e236549b8,0,0,184.7,1,0,0,48,1187,0,0,0.0,1353,duo-fpp,46,46,-1,0,0.0,0,10.77,0,0,1281.0,6,1597,0.9111
912b259f12dcb1,e2ac11fdbc1fc6,e13c1c5792afac,0,0,0.0,0,0,0,73,1089,0,0,0.0,1388,squad-fpp,30,30,-1,0,0.0,0,0.0,0,0,229.3,4,1505,0.3448
6e4ebf665d19d7,1a6c379c50cd89,bbac2987e5d5b4,0,0,132.1,0,1,1,39,0,1,1,70.86,1379,solo-fpp,99,99,1500,0,0.0,0,0.0,0,0,340.0,2,0,0.5612
46e949534380a3,2f8c085477fd9e,d8c4a1ed3fc13e,0,0,173.2,1,0,0,30,1185,1,1,38.07,1774,duo-fpp,45,42,-1,0,0.0,0,0.0,0,0,2977.0,3,1546,0.5682
e540eb81c90503,030a105a6988d8,cf741ab113e42b,0,0,204.5,1,0,1,66,1486,0,0,0.0,1369,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,324.3,2,1516,0.2692
7975d3ead9ccfc,f5f20c8b9b0345,3e9532437d441b,0,1,61.0,0,0,1,26,0,1,1,25.04,1383,solo-fpp,95,90,1517,0,0.0,0,0.0,0,0,2101.0,6,0,0.9681
a03fa70b31d102,e1e4bf442b70c6,814fcb1906f803,0,0,315.4,3,1,0,11,0,3,2,18.87,1288,squad-fpp,26,26,1403,1,0.0,0,0.0,0,0,191.3,2,0,0.2
5ac0d9c70ceb91,383c5ecb163f7e,c09b0cf9bf9416,0,2,291.7,3,0,0,17,0,2,1,10.07,1302,squad,28,28,1591,0,0.0,0,0.0,0,0,503.9,3,0,0.4815
5899d046d749e1,58f4a3b65f4aa0,3a35f5233ae743,0,2,216.0,2,2,5,14,0,2,2,72.33,1845,duo-fpp,49,46,1531,0,994.9,0,0.0,0,0,3028.0,5,0,0.875
544a889dd508f7,862c69f2e03be2,fcfa8b1283ab00,0,0,46.44,0,0,0,72,1506,0,0,0.0,1436,squad-fpp,26,26,-1,1,0.0,0,0.0,0,0,569.3,2,1554,0.36
5f750955d013ec,6abf250e4884d4,bd5c3cea45b38e,0,0,78.96,2,0,0,68,0,0,0,0.0,1267,squad-fpp,28,28,1480,0,0.0,0,0.0,0,0,312.5,4,0,0.4074
77dbbb1caa5d76,e4df2a798b9fcb,8379cd77e92f1a,0,0,0.0,0,0,0,50,0,0,0,0.0,1458,duo,48,46,1487,0,0.0,0,0.0,0,0,1960.0,5,0,0.8085
172ed4cab614e0,14949bf76f3e0e,9ee9a62baf00ac,0,1,328.2,0,2,1,11,1478,3,1,27.28,1378,solo-fpp,99,97,-1,0,0.0,0,0.0,0,0,3092.0,3,1543,0.8776
5fb8f22340d04c,372ae428eaffbf,6f57ab86632e6f,0,0,113.6,1,1,0,30,0,2,1,28.53,1417,duo-fpp,49,48,1509,0,0.0,0,0.0,0,0,136.2,2,0,0.2083
5bdc79fa647536,5da580cea7c842,ce46932614f004,0,2,159.2,2,2,2,10,0,3,1,70.99,1381,squad,29,28,1505,1,0.0,0,0.0,0,0,1477.0,2,0,0.4286
f5f6a254ed2493,3f7ca01f6bdc4a,f83a90b28eb7fd,0,4,433.4,4,2,2,2,1805,6,2,83.66,1336,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,2592.0,4,1557,0.8462
e4d6546a5abe11,c3027d6ff597a8,ccfd0f4ee7d1f4,0,4,567.8,0,1,7,3,0,6,1,36.11,1422,solo,95,94,1500,0,0.0,0,142.6,0,0,2884.0,6,0,0.9787
843737c4b67b8e,6938bde9240210,ea2f717817b2b9,0,2,445.5,1,0,4,15,0,2,2,20.08,1893,duo-fpp,49,44,1497,1,3092.0,0,0.0,0,0,2281.0,5,0,0.75
627f076610126b,7be9f8407dd6a9,08d92261eca9e0,1,0,15.6,0,0,0,81,0,0,0,0.0,1876,duo-fpp,49,47,1490,0,0.0,0,0.0,0,0,143.8,1,0,0.1875
724b8ea69e3205,1ffa4806faf5f0,38ea15e5519117,0,0,218.9,1,0,0,22,1487,2,2,13.21,1348,squad-fpp,28,28,-1,2,0.0,0,0.0,0,0,1812.0,2,1581,0.5926
727436ad068153,9399aecd3de305,1973c1e14746d5,0,0,0.0,0,0,0,84,1560,0,0,0.0,1401,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,17.49,2,1505,0.1538
786455e3981c78,9be28dd027a69d,07939222b07476,4,8,823.5,4,2,7,5,0,6,2,133.3,1553,squad-fpp,27,27,1601,1,0.0,0,78.56,0,0,2494.0,4,0,0.9231
2a00c2b69dca41,28f166b64c01e5,137b654b5f90ee,0,0,0.0,0,0,0,53,0,0,0,0.0,1765,solo-fpp,99,97,1514,0,0.0,0,0.0,0,0,1532.0,9,0,0.7347
a313689acc2065,1ab7e7a007e23a,2d9028126a49bc,0,0,0.0,0,0,0,71,1202,0,0,0.0,1214,squad-fpp,31,31,-1,0,0.0,0,0.0,0,0,52.49,1,1413,0.1667
e10a21f841c85e,6dd5bd9e6eea44,d4c7c661bf8aec,0,0,0.0,0,0,0,64,0,0,0,0.0,1906,squad,30,30,1414,0,0.0,0,0.0,0,0,972.5,5,0,0.4483
2f6de52e7341b7,dce494744ec9e6,ad71815c9b745a,1,2,211.2,2,1,1,14,1587,2,2,29.11,1233,squad-fpp,29,28,-1,1,1110.0,0,0.0,0,0,1191.0,8,1583,0.6071
c578abb91e3586,b627cef8c9f706,69321ce718a9a4,0,0,100.0,1,0,0,86,0,0,0,0.0,1345,squad-fpp,26,26,1459,0,0.0,0,0.0,0,0,17.77,1,0,0.08
6b5b773f575d16,374f45f6772b8c,eadbe9893be74f,0,0,174.2,1,0,0,23,0,2,2,20.0,1409,duo-fpp,50,49,1536,0,0.0,0,0.0,0,0,208.1,2,0,0.2653
9f0f95fea3d48c,87f3b2bb3e527b,3be22edc02fd8c,0,2,165.7,0,1,4,15,0,2,1,23.14,1352,duo-fpp,46,45,1505,2,0.0,0,0.0,0,0,1393.0,4,0,0.6444
861fc8c531143a,728b85b4f1b820,ee9e61abc1d94c,0,0,0.0,0,0,0,67,1219,0,0,0.0,1386,squad-fpp,30,30,-1,0,0.0,0,0.0,0,0,521.3,8,1505,0.4483
5715f62b4e4119,9b131d378d3251,8872225ca3b639,0,0,0.0,0,0,0,95,1406,0,0,0.0,1947,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,29.93,1,1433,0.0357
26f4c3452e6a6b,8a74e4f23a5507,4d92a42d1e0884,0,0,145.9,0,0,0,77,0,0,0,0.0,1300,duo-fpp,47,47,1495,0,0.0,0,0.0,0,0,31.04,1,0,0.1957
c641919aabb376,0d37ab5a9ba36b,e885fc12c9c446,0,3,318.0,2,1,2,6,1357,4,1,22.66,1357,duo-fpp,45,43,-1,0,0.0,0,0.0,0,0,2254.0,8,1656,0.7955
887b28094a033a,673989d7825f9e,1f34da8dc10573,0,0,100.0,0,0,0,23,1000,1,1,15.35,1326,squad-fpp,28,27,-1,0,0.0016,0,0.0,0,0,1615.0,7,1500,0.6667
a706186965a81f,314b608bee8d1a,dac66318a28b94,0,0,0.0,0,0,0,94,0,0,0,0.0,1385,squad-fpp,29,28,1500,0,0.0,0,0.0,0,0,11.89,0,0,0.0
779b82c98b4b55,b44da7631ddf02,f014f9f2f30d5a,0,0,29.36,0,0,0,60,1133,0,0,0.0,1407,squad-fpp,29,29,0,0,0.0,0,0.0,0,0,684.1,2,1502,0.4643
26fcc1d009a49b,dc691e2b44b60f,36bcc759aa2411,0,0,0.0,0,0,0,90,0,0,0,0.0,1371,solo-fpp,97,94,1510,0,0.0,0,0.0,0,0,45.07,1,0,0.0729
ba6ef66dab8eb7,6f1586a43128bb,efca77fb3f1888,1,0,52.7,1,0,0,35,1270,1,1,22.14,1929,duo,49,45,-1,0,0.0,0,0.0,0,0,186.7,2,1537,0.2083
0a2a52941e95e9,00befe3b8f63e8,f25fb0071f49b9,0,0,76.91,0,0,0,29,0,1,1,29.92,2085,solo,99,93,1501,0,0.0,0,0.0,0,1,2670.0,5,0,0.7653
4b756aeeb63835,5bef68de229aa9,9392bf2748ed9a,0,0,51.11,1,0,0,32,1243,1,1,5.078,1380,duo,43,42,-1,0,0.0,0,0.0,0,0,143.8,4,1497,0.1667
9ffa86c337ecb0,bb34a0f11ca4a4,02777f0c7ca909,0,0,0.0,0,0,0,50,1000,0,0,0.0,1451,squad,28,25,-1,0,0.0,0,0.0,0,0,372.4,3,1500,0.6296
2eb7dafcd6692a,8f8b57dbca2bb8,044e38f231bd7e,0,0,154.6,1,0,0,35,0,1,1,6.866,1882,squad,27,27,1429,0,0.0,0,0.0,0,0,102.6,2,0,0.1154
d8f626772267e1,f4af00f19b4da8,1d06303e5f7cf1,0,0,0.0,0,0,0,63,0,0,0,0.0,1830,solo,100,98,1496,0,1321.0,0,0.0,0,0,939.5,4,0,0.5354
46c005bdd38841,87323062971272,03f7e8e4815e2e,0,0,50.04,0,0,0,89,1135,0,0,0.0,1834,solo-fpp,94,90,0,0,0.0,0,0.0,0,0,82.19,0,1543,0.0645
78e99124e366c8,d363fc223ac29c,09f691e38ca2c6,1,0,75.42,0,0,0,59,0,0,0,0.0,1336,duo-fpp,48,44,1492,0,0.0,0,0.0,0,0,146.6,3,0,0.4255
43170503308615,d84027884a4e98,e64ba03d10501b,0,0,19.35,0,0,0,74,1605,0,0,0.0,1779,squad-fpp,26,24,-1,0,0.0,0,0.0,0,0,285.2,2,1499,0.12
fd627635297d9b,871ac86f9e7900,a693aef5acdd58,0,1,198.0,1,1,2,18,1000,2,1,34.52,1323,duo-fpp,48,47,-1,0,0.0,0,0.0,0,0,806.0,5,1500,0.5745
04772475278e6e,160e3778992531,df102b2f0feb2d,0,0,262.3,2,2,0,6,1314,4,2,51.94,1931,squad,27,26,-1,1,0.0,0,0.0,0,0,790.0,2,1486,0.2692
438265a0d0d6a8,d3eded7c700871,8dfba7a2cfef45,0,0,130.0,1,0,1,75,1580,0,0,0.0,1376,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,554.7,2,1489,0.2963
eab1a0a01b7e66,5ed066d1c06679,f42b4a86a9a9aa,0,2,289.1,1,0,1,19,1201,2,2,23.35,1300,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,834.5,3,1514,0.4643
6ae7d1e6461668,6a8c34b89cabc5,265e6245f73aa6,2,5,396.1,1,1,4,8,0,3,1,68.88,1835,duo-fpp,50,48,1503,0,2866.0,0,311.2,0,0,3101.0,5,0,1.0
bb51d60b75ccf4,aa7b528dc13f6b,b29fe7e6f8cfbe,0,5,105.0,0,0,3,35,1431,0,0,0.0,2180,duo-fpp,42,42,-1,0,5722.0,0,0.0,0,0,2450.0,5,1652,0.878
f70a3740447fbd,cdd5be29a5c3a3,aee4190f537340,0,3,299.9,3,2,1,12,0,3,1,24.05,1289,squad-fpp,28,28,1503,2,0.0,0,0.0,0,0,652.3,4,0,0.5185
eccf515b6f3d30,22d034883a7e0e,9b134bebbf3e09,0,0,73.01,0,0,0,77,0,0,0,0.0,1377,duo,49,45,1660,0,0.0,0,0.0,0,0,42.81,1,0,0.1875
63b0233d0fad2a,ffe3295aa8990f,3c0e34997b110a,0,0,100.0,0,0,0,44,1000,1,1,8.933,1373,solo-fpp,98,98,-1,0,0.0,0,0.0,0,0,40.39,2,1491,0.1856
092a4437537e99,a40d28a581b538,744e60d3a07ac1,0,4,795.9,5,3,2,1,0,6,1,81.1,1374,squad-fpp,27,27,1479,0,0.0,0,0.0,0,0,3667.0,4,0,1.0
90b1f6a552f103,07b8c65ced8aa0,fafd6d0056eb6c,0,2,488.9,4,0,13,5,0,5,2,84.32,1964,duo,49,48,1519,2,5042.0,0,0.0,0,0,1800.0,3,0,0.9583
7879eb9053b993,82158b5261ac10,5dd0cfe4a50248,0,0,0.0,0,0,0,85,0,0,0,0.0,1767,solo-fpp,90,89,1479,0,0.0,0,0.0,0,0,35.54,0,0,0.0562
e146bd8494902e,a979763dad382f,7c453fe10540c1,0,0,25.5,0,0,0,64,0,0,0,0.0,1382,squad-fpp,29,29,1500,0,0.0,0,0.0,0,0,904.7,9,0,0.5
5ce6a82efa9670,89e263aef23d5e,e3fff16e3ce559,0,0,100.0,1,0,0,36,0,1,1,0.8152,1353,squad-fpp,26,25,1503,0,0.0,0,0.0,0,0,88.28,1,0,0.08
7ffa35b49ca374,ed849fb4fcff23,961e27ccb79a8f,0,0,0.0,0,0,0,42,0,0,0,0.0,1385,squad-fpp,24,23,1420,0,0.0,0,0.0,0,0,8.898,1,0,0.913
f21ef74f473e64,d9ddb1c9a1e23c,da883fb332e1d3,0,8,274.2,0,0,8,13,1438,2,1,20.99,2039,solo-fpp,97,95,-1,0,0.0,0,30.74,0,0,2874.0,8,1631,0.9896
85d0baf84a5d1d,ff6c260ad34bbf,4525c8b5c7fd09,0,0,0.0,0,0,0,83,1433,0,0,0.0,1856,squad-fpp,28,25,-1,0,0.0,0,0.0,0,0,0.0,0,1512,0.0
30ad338dd8ac87,43f77753cc6964,9dac023dccdb94,0,0,100.0,1,0,0,37,1255,1,1,6.344,1776,duo-fpp,44,43,-1,0,0.0,0,0.0,0,0,41.95,2,1450,0.0465
78d226018874f3,5fc4a80eaeb5ba,283345e5938dfd,0,0,0.0,0,0,0,77,0,0,0,0.0,1405,solo,93,91,1493,0,0.0,0,0.0,0,0,99.66,1,0,0.2065
daa225f999c5e4,f3eb64f55ef791,b20b97840b0ede,0,0,0.0,0,0,0,78,0,0,0,0.0,1422,solo,96,94,1504,0,0.0,0,0.0,0,0,116.0,1,0,0.2
c48c8bce3ebf05,604a3876424aa2,ebedc764573bfd,0,0,0.0,0,0,0,84,0,0,0,0.0,1422,duo-fpp,47,45,1493,0,0.0,0,0.0,0,0,10.12,1,0,0.1739
0d2afe78fe97db,7f9763a3236132,ad96f9a22600d7,0,0,206.8,1,0,1,34,0,1,1,111.0,1777,squad-fpp,27,25,1519,0,2667.0,0,0.0,0,0,1686.0,8,0,0.4231
565b4b4dfac1d8,cc304188f12cd0,b1b6997e306480,0,1,96.91,0,0,3,63,0,0,0,0.0,1356,squad-fpp,29,29,1531,0,0.0,0,0.0,0,0,880.7,2,0,0.4286
2f1e6cc91a9927,9610e6a533eb66,a4fcfa9965d5af,0,0,0.0,0,0,2,59,1000,0,0,0.0,1859,duo-fpp,50,48,-1,0,24.46,0,0.0,0,0,1992.0,11,1500,0.5714
77bf8e8c8097ad,bc0175f9b2d004,18d3da81f8ecf2,0,0,0.0,0,0,0,85,0,0,0,0.0,1945,duo,48,48,1492,0,175.0,0,0.0,0,0,96.09,1,0,0.1064
2ad7fa36e5b3f3,bf544eade4f71f,2507a707d53cc1,0,0,32.99,0,0,0,88,0,0,0,0.0,1325,squad-fpp,28,27,1450,0,0.0,0,0.0,0,0,117.6,1,0,0.0741
e8b8df5907dc2e,3441da60a8a490,95b08b4e51b1da,0,1,71.82,0,0,0,47,0,0,0,0.0,1871,solo-fpp,93,87,1520,0,6126.0,0,0.0,0,0,1060.0,4,0,0.7609
1fa93580022c35,a27d862f63c878,ef539a170046e6,0,3,432.6,2,1,4,9,1444,3,2,205.1,1910,duo-fpp,41,41,-1,0,1794.0,0,0.0,0,0,2517.0,5,1627,0.9
d2062a6da47d0f,95196bb3318ec4,8dabaf5de9df74,1,2,14.04,0,0,1,51,0,0,0,0.0,1352,solo,96,91,1502,0,1077.0,0,0.0,0,0,986.7,4,0,0.7053
c6b5806d9fd6e9,1a056a33403634,8dd3811c9d9e23,1,0,41.1,1,0,0,31,1218,1,1,16.65,1408,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,1653.0,3,1492,0.5357
59f8d06e18b1e3,e47486b6d61cb3,7c4f1f5f7eed46,0,5,200.0,0,1,1,12,0,2,1,18.73,1368,solo-fpp,92,89,1510,0,0.0,0,0.0,0,0,1931.0,5,0,0.956
bbfd48d5cfeec0,e741f5d47693e4,054e5b3879742f,0,1,102.6,0,0,1,50,0,0,0,0.0,1225,solo-fpp,74,72,1499,0,0.0,0,0.0,0,0,350.1,5,0,0.4795
511e895ca9c6b5,8a38269cb24072,1b57f1d5ca5ef9,0,0,271.6,2,0,0,13,1199,2,1,44.08,1883,squad,28,27,-1,0,0.0,0,0.0,0,0,833.9,8,1480,0.8519
10cc1fb9dfe8a4,384f261531d7d5,69c03a363a21e5,2,4,632.2,6,1,3,3,0,6,1,123.2,2099,squad-fpp,29,29,1469,2,4696.0,0,0.0,0,0,3395.0,6,0,0.8929
afa07cda4900d8,c96b1b598ae591,ce7329b629ab46,0,0,0.0,0,0,1,76,0,0,0,0.0,1316,squad,27,27,1352,0,0.0,0,0.0,0,0,90.57,2,0,0.1538
2fba483e14c3d0,0d7172128f91fe,ef297ef89b51cf,0,0,82.96,0,0,0,92,0,0,0,0.0,1310,squad-fpp,28,27,1352,0,0.0,0,0.0,0,0,8.23,1,0,0.0
60e421ac7011be,5afb52b136ec92,895de0a11d38c9,0,0,0.0,0,0,1,51,0,0,0,0.0,2068,squad-fpp,28,27,1481,0,0.0,0,0.0,0,0,2391.0,4,0,0.6296
c7e83dd91cef02,eacb3c8b59cc4a,34e0ed039e3145,0,0,100.0,1,0,0,34,1083,1,1,8.692,1397,squad,27,25,-1,0,0.0,0,0.0,0,0,95.03,3,1474,0.1538
86f7e1a3115e02,31855eef9c44f2,fd88f91d22f3dd,0,2,0.0,0,0,1,70,0,0,0,0.0,1886,squad-fpp,29,29,1440,0,0.0,0,0.0,0,0,658.6,5,0,0.3571
72fc125d902e8a,88b40d2ae43f97,faa6e27d9df915,1,0,102.0,1,0,0,57,1261,0,0,0.0,1915,squad-fpp,28,26,-1,0,1879.0,0,0.0,1,0,1063.0,4,1487,0.3333
02f740b91b8e69,85795838bc89be,09ecf0645b991f,0,2,281.0,0,1,1,6,1575,3,1,68.4,1392,solo-fpp,98,93,-1,0,0.0,0,0.0,0,0,2927.0,4,1538,0.8247
b46ef09e9d9e5f,392b1a12f3210b,2642b22238441c,0,2,99.0,0,0,5,38,0,0,0,0.0,1381,duo-fpp,47,45,1502,0,0.0,0,161.5,0,0,2789.0,7,0,0.8478
6760feb55fb1eb,8fb4f74713c781,87594a25063136,0,0,100.0,1,0,0,21,0,2,1,60.6,1379,squad-fpp,28,27,1472,0,0.0,0,0.0,0,0,82.18,2,0,0.1111
53235a229c197f,955adad9c96de9,a7dffff793ccf9,0,0,0.0,0,0,0,72,0,0,0,0.0,1421,solo-fpp,95,90,1700,0,0.0,0,0.0,0,0,77.47,3,0,0.2872
9d2a1358b769f2,71a9758352c331,5b9e96b577a058,0,0,0.0,0,0,0,82,0,0,0,0.0,1825,squad-fpp,29,28,1500,0,0.0,0,0.0,0,0,53.57,1,0,0.25
43235c770a31f1,2e1cb800d21676,1b2bc952191c16,0,0,73.53,0,0,0,54,0,0,0,0.0,1808,squad-fpp,28,26,1276,0,275.7,0,0.0,0,0,2018.0,3,0,0.4815
4ea19d93be1cf8,b4c34679679043,4a72c82f3897e6,0,1,171.7,0,0,4,48,0,0,0,0.0,1929,solo-fpp,99,95,1500,0,303.1,0,0.0,0,0,1600.0,2,0,0.7551
233f4cfd464d21,279a7ba1ae7b99,9ce44adec9f32b,0,0,0.0,0,0,0,72,0,0,0,0.0,1795,squad-fpp,30,29,1459,0,0.0,0,0.0,0,0,684.8,5,0,0.3793
de8fab2026994c,875b36d936cf65,1c9c3465cf5ca6,0,0,75.0,1,0,0,32,1077,1,1,2.33,1960,duo,48,48,-1,0,0.0,0,0.0,0,0,451.3,2,1507,0.3404
61e2a5bb770578,aabb81d9454d61,2ebd7dc2442d9c,0,1,332.0,1,1,0,17,0,2,1,89.09,1840,squad,27,27,1547,0,3883.0,0,0.0,0,0,1990.0,6,0,0.6154
b33cc7e07339fc,f38bdbd09bc9ab,f73352f2bd61c2,0,0,108.8,0,0,0,54,1000,0,0,0.0,1924,normal-duo-fpp,32,32,-1,0,0.0,0,0.0,0,0,807.7,7,1500,0.129
4a9f6bcc1db744,65c0503d3a9b7b,a631acf696c317,0,2,10.88,0,0,0,27,0,1,1,91.53,1351,squad-fpp,27,27,1409,1,0.0,0,0.0,0,0,3343.0,4,0,0.8462
90f81e026bc216,3fe11b073f2f4c,6437f904468b23,0,5,38.8,0,0,2,26,1118,1,1,68.75,1363,solo-fpp,98,96,-1,0,0.0,0,0.0,0,0,2485.0,4,1504,0.8144
